Time Tags (Channel 1),Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1
-2.36933E-07, 3.91789E-03, 2.142436008E-03, 5.79961E-03, 3.006890614E-03, 4.28446E-03, 1.3434613234E-02, 1.71848E-03, 1.3614738442E-02, 3.82014E-03, 1.3755603289E-02, -8.2307E-04, 1.7389918425E-02, 3.35582E-03, 2.6026390581E-02, 4.94428E-03, 3.6475523582E-02, 3.03812E-03, 3.8530588233E-02, 2.35386E-03, 3.9007533455E-02, 5.57967E-03, 4.0627620871E-02, 1.98729E-03, 4.1553013570E-02, 1.57185E-03, 4.8086703288E-02, 6.09286E-03, 5.1045650608E-02, 2.2776E-04, 6.1536925825E-02, 2.84262E-03
-2.36308E-07, 4.79765E-03, 2.142436633E-03, 5.38416E-03, 3.006891239E-03, 3.67351E-03, 1.3434613859E-02, 2.13392E-03, 1.3614739067E-02, 3.55132E-03, 1.3755603914E-02, -9.6970E-04, 1.7389919050E-02, 3.40469E-03, 2.6026391206E-02, 5.40860E-03, 3.6475524207E-02, 3.06256E-03, 3.8530588858E-02, 2.47605E-03, 3.9007534080E-02, 6.94819E-03, 4.0627621496E-02, 2.15836E-03, 4.1553014195E-02, 1.91398E-03, 4.8086703913E-02, 6.82600E-03, 5.1045651233E-02, 3.7439E-04, 6.1536926450E-02, 3.03812E-03
-2.35683E-07, 5.75073E-03, 2.142437258E-03, 4.79765E-03, 3.006891864E-03, 3.11144E-03, 1.3434614484E-02, 2.25611E-03, 1.3614739692E-02, 3.38025E-03, 1.3755604539E-02, -1.01857E-03, 1.7389919675E-02, 3.11144E-03, 2.6026391831E-02, 5.79961E-03, 3.6475524832E-02, 2.86706E-03, 3.8530589483E-02, 2.45161E-03, 3.9007534705E-02, 7.82796E-03, 4.0627622121E-02, 2.40274E-03, 4.1553014820E-02, 2.15836E-03, 4.8086704538E-02, 7.24145E-03, 5.1045651858E-02, 3.7439E-04, 6.1536927075E-02, 3.35582E-03
-2.35058E-07, 6.41056E-03, 2.142437883E-03, 4.04008E-03, 3.006892489E-03, 2.81818E-03, 1.3434615109E-02, 1.91398E-03, 1.3614740317E-02, 3.28250E-03, 1.3755605164E-02, -9.2082E-04, 1.7389920300E-02, 2.37830E-03, 2.6026392456E-02, 6.04399E-03, 3.6475525457E-02, 2.54936E-03, 3.8530590108E-02, 2.35386E-03, 3.9007535330E-02, 7.95015E-03, 4.0627622746E-02, 2.64712E-03, 4.1553015445E-02, 2.23167E-03, 4.8086705163E-02, 7.11926E-03, 5.1045652483E-02, 3.0108E-04, 6.1536927700E-02, 3.72239E-03
-2.34433E-07, 6.60606E-03, 2.142438508E-03, 3.28250E-03, 3.006893114E-03, 2.98925E-03, 1.3434615734E-02, 1.25415E-03, 1.3614740942E-02, 3.23363E-03, 1.3755605789E-02, -6.5200E-04, 1.7389920925E-02, 1.25415E-03, 2.6026393081E-02, 6.14174E-03, 3.6475526082E-02, 2.32942E-03, 3.8530590733E-02, 2.30499E-03, 3.9007535955E-02, 7.26588E-03, 4.0627623371E-02, 2.81818E-03, 4.1553016070E-02, 2.18280E-03, 4.8086705788E-02, 6.43500E-03, 5.1045653108E-02, 4.2326E-04, 6.1536928325E-02, 4.16227E-03
-2.33808E-07, 6.09286E-03, 2.142439133E-03, 2.52493E-03, 3.006893739E-03, 3.45357E-03, 1.3434616359E-02, 4.4770E-04, 1.3614741567E-02, 3.01369E-03, 1.3755606414E-02, -4.0762E-04, 1.7389921550E-02, -1.8768E-04, 2.6026393706E-02, 5.92180E-03, 3.6475526707E-02, 2.15836E-03, 3.8530591358E-02, 2.25611E-03, 3.9007536580E-02, 5.75073E-03, 4.0627623996E-02, 2.76931E-03, 4.1553016695E-02, 1.93842E-03, 4.8086706413E-02, 5.21310E-03, 5.1045653733E-02, 7.4096E-04, 6.1536928950E-02, 4.47996E-03
-2.33183E-07, 5.06647E-03, 2.142439758E-03, 2.01173E-03, 3.006894364E-03, 4.13783E-03, 1.3434616984E-02, -6.549E-05, 1.3614742192E-02, 2.69599E-03, 1.3755607039E-02, -1.6325E-04, 1.7389922175E-02, -1.53177E-03, 2.6026394331E-02, 5.53079E-03, 3.6475527332E-02, 2.25611E-03, 3.8530591983E-02, 2.30499E-03, 3.9007537205E-02, 3.89345E-03, 4.0627624621E-02, 2.62268E-03, 4.1553017320E-02, 1.66960E-03, 4.8086707038E-02, 3.82014E-03, 5.1045654358E-02, 1.49853E-03, 6.1536929575E-02, 4.74878E-03
-2.32558E-07, 3.60020E-03, 2.142440383E-03, 1.81623E-03, 3.006894989E-03, 4.65103E-03, 1.3434617609E-02, -1.662E-05, 1.3614742817E-02, 2.23167E-03, 1.3755607664E-02, -6.549E-05, 1.7389922800E-02, -2.50929E-03, 2.6026394956E-02, 4.94428E-03, 3.6475527957E-02, 2.50049E-03, 3.8530592608E-02, 2.23167E-03, 3.9007537830E-02, 2.03617E-03, 4.0627625246E-02, 2.45161E-03, 4.1553017945E-02, 1.35191E-03, 4.8086707663E-02, 2.54936E-03, 5.1045654983E-02, 2.54936E-03, 6.1536930200E-02, 4.77322E-03
-2.31933E-07, 2.06061E-03, 2.142441008E-03, 2.01173E-03, 3.006895614E-03, 4.72434E-03, 1.3434618234E-02, 7.4096E-04, 1.3614743442E-02, 1.76735E-03, 1.3755608289E-02, -1.8768E-04, 1.7389923425E-02, -2.80254E-03, 2.6026395581E-02, 4.26002E-03, 3.6475528582E-02, 2.81818E-03, 3.8530593233E-02, 1.93842E-03, 3.9007538455E-02, 7.1652E-04, 4.0627625871E-02, 2.37830E-03, 4.1553018570E-02, 1.03421E-03, 4.8086708288E-02, 1.74291E-03, 5.1045655608E-02, 3.67351E-03, 6.1536930825E-02, 4.55327E-03
-2.31308E-07, 5.6989E-04, 2.142441633E-03, 2.42717E-03, 3.006896239E-03, 4.06452E-03, 1.3434618859E-02, 1.91398E-03, 1.3614744067E-02, 1.22972E-03, 1.3755608914E-02, -6.7644E-04, 1.7389924050E-02, -2.36266E-03, 2.6026396206E-02, 3.42913E-03, 3.6475529207E-02, 2.98925E-03, 3.8530593858E-02, 1.18084E-03, 3.9007539080E-02, 1.0557E-04, 4.0627626496E-02, 2.35386E-03, 4.1553019195E-02, 6.4321E-04, 4.8086708913E-02, 1.40078E-03, 5.1045656233E-02, 4.43109E-03, 6.1536931450E-02, 3.91789E-03
-2.30683E-07, -5.0538E-04, 2.142442258E-03, 3.11144E-03, 3.006896864E-03, 2.89150E-03, 1.3434619484E-02, 3.33138E-03, 1.3614744692E-02, 9.3646E-04, 1.3755609539E-02, -1.33627E-03, 1.7389924675E-02, -1.11632E-03, 2.6026396831E-02, 2.72043E-03, 3.6475529832E-02, 3.06256E-03, 3.8530594483E-02, 1.3001E-04, 3.9007539705E-02, 4.7214E-04, 4.0627627121E-02, 2.57380E-03, 4.1553019820E-02, 3.2551E-04, 4.8086709538E-02, 1.64516E-03, 5.1045656858E-02, 4.62659E-03, 6.1536932075E-02, 3.11144E-03
-2.30058E-07, -1.01857E-03, 2.142442883E-03, 3.84457E-03, 3.006897489E-03, 1.44966E-03, 1.3434620109E-02, 4.57771E-03, 1.3614745317E-02, 8.8759E-04, 1.3755610164E-02, -2.14272E-03, 1.7389925300E-02, 6.9208E-04, 2.6026397456E-02, 2.25611E-03, 3.6475530457E-02, 3.03812E-03, 3.8530595108E-02, -1.06745E-03, 3.9007540330E-02, 1.66960E-03, 4.0627627746E-02, 2.96481E-03, 4.1553020445E-02, 1.3001E-04, 4.8086710163E-02, 2.23167E-03, 5.1045657483E-02, 4.01564E-03, 6.1536932700E-02, 2.23167E-03
-2.29433E-07, -8.9638E-04, 2.142443508E-03, 4.40665E-03, 3.006898114E-03, 2.7664E-04, 1.3434620734E-02, 5.35973E-03, 1.3614745942E-02, 1.20528E-03, 1.3755610789E-02, -2.90029E-03, 1.7389925925E-02, 2.69599E-03, 2.6026398081E-02, 2.25611E-03, 3.6475531082E-02, 3.06256E-03, 3.8530595733E-02, -1.97165E-03, 3.9007540955E-02, 3.42913E-03, 4.0627628371E-02, 3.50244E-03, 4.1553021070E-02, 1.3001E-04, 4.8086710788E-02, 2.94037E-03, 5.1045658108E-02, 2.72043E-03, 6.1536933325E-02, 1.59629E-03
-2.28808E-07, -3.3431E-04, 2.142444133E-03, 4.47996E-03, 3.006898739E-03, -4.0762E-04, 1.3434621359E-02, 5.33529E-03, 1.3614746567E-02, 1.66960E-03, 1.3755611414E-02, -3.56012E-03, 1.7389926550E-02, 4.33333E-03, 2.6026398706E-02, 2.69599E-03, 3.6475531707E-02, 3.16031E-03, 3.8530596358E-02, -2.46041E-03, 3.9007541580E-02, 5.16422E-03, 4.0627628996E-02, 3.89345E-03, 4.1553021695E-02, 2.7664E-04, 4.8086711413E-02, 3.30694E-03, 5.1045658733E-02, 8.6315E-04, 6.1536933950E-02, 1.22972E-03
