Time Tags (Channel 1),Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1
-2.37323E-07, 8.1427E-04, 1.177316227225E+00, 3.52688E-03, 1.252588065082E+00, 2.06061E-03, 1.433732889800E+00, 3.69795E-03, 2.139817349705E+00, 1.76735E-03, 2.277992964782E+00, 1.88954E-03, 2.481327854721E+00, 5.26197E-03, 2.792842017139E+00, 3.08700E-03, 2.999686612291E+00, -4.106E-05, 4.703516442352E+00, 3.0108E-04, 5.160836184918E+00, -5.7869E-04, 5.788569852239E+00, 2.30499E-03, 6.476983509934E+00, 5.97067E-03, 6.818252304794E+00, 4.23558E-03, 6.819137407466E+00, -6.549E-05, 6.858243619812E+00, 4.11339E-03
-2.36698E-07, 8.6315E-04, 1.177316227850E+00, 2.72043E-03, 1.252588065707E+00, 3.23363E-03, 1.433732890425E+00, 4.96872E-03, 2.139817350330E+00, 1.91398E-03, 2.277992965407E+00, 2.13392E-03, 2.481327855346E+00, 5.50635E-03, 2.792842017764E+00, 3.42913E-03, 2.999686612916E+00, 9.3646E-04, 4.703516442977E+00, 1.3001E-04, 5.160836185543E+00, -1.06745E-03, 5.788569852864E+00, 2.37830E-03, 6.476983510559E+00, 4.99316E-03, 6.818252305419E+00, 4.96872E-03, 6.819137408091E+00, -1.38514E-03, 6.858243620437E+00, 4.18671E-03
-2.36073E-07, 1.64516E-03, 1.177316228475E+00, 1.98729E-03, 1.252588066332E+00, 4.28446E-03, 1.433732891050E+00, 5.35973E-03, 2.139817350955E+00, 1.79179E-03, 2.277992966032E+00, 2.13392E-03, 2.481327855971E+00, 5.28641E-03, 2.792842018389E+00, 3.57576E-03, 2.999686613541E+00, 2.18280E-03, 4.703516443602E+00, 3.226E-05, 5.160836186168E+00, -1.14076E-03, 5.788569853489E+00, 2.76931E-03, 6.476983511184E+00, 3.79570E-03, 6.818252306044E+00, 5.35973E-03, 6.819137408716E+00, -1.70283E-03, 6.858243621062E+00, 3.84457E-03
-2.35448E-07, 2.86706E-03, 1.177316229100E+00, 1.42522E-03, 1.252588066957E+00, 4.96872E-03, 1.433732891675E+00, 4.82209E-03, 2.139817351580E+00, 1.59629E-03, 2.277992966657E+00, 2.08504E-03, 2.481327856596E+00, 4.67546E-03, 2.792842019014E+00, 3.60020E-03, 2.999686614166E+00, 3.33138E-03, 4.703516444227E+00, 1.5445E-04, 5.160836186793E+00, -9.2082E-04, 5.788569854114E+00, 3.50244E-03, 6.476983511809E+00, 2.81818E-03, 6.818252306669E+00, 5.53079E-03, 6.819137409341E+00, -8.7195E-04, 6.858243621687E+00, 3.13587E-03
-2.34823E-07, 3.96676E-03, 1.177316229725E+00, 9.8534E-04, 1.252588067582E+00, 4.99316E-03, 1.433732892300E+00, 3.42913E-03, 2.139817352205E+00, 1.37634E-03, 2.277992967282E+00, 2.08504E-03, 2.481327857221E+00, 3.74682E-03, 2.792842019639E+00, 3.42913E-03, 2.999686614791E+00, 3.89345E-03, 4.703516444852E+00, 4.2326E-04, 5.160836187418E+00, -6.7644E-04, 5.788569854739E+00, 4.26002E-03, 6.476983512434E+00, 2.18280E-03, 6.818252307294E+00, 5.43304E-03, 6.819137409966E+00, 7.1652E-04, 6.858243622312E+00, 1.98729E-03
-2.34198E-07, 4.72434E-03, 1.177316230350E+00, 7.8983E-04, 1.252588068207E+00, 4.43109E-03, 1.433732892925E+00, 1.88954E-03, 2.139817352830E+00, 1.47410E-03, 2.277992967907E+00, 2.40274E-03, 2.481327857846E+00, 2.94037E-03, 2.792842020264E+00, 3.28250E-03, 2.999686615416E+00, 3.89345E-03, 4.703516445477E+00, 9.6090E-04, 5.160836188043E+00, -4.0762E-04, 5.788569855364E+00, 4.96872E-03, 6.476983513059E+00, 2.20723E-03, 6.818252307919E+00, 5.31085E-03, 6.819137410591E+00, 2.79374E-03, 6.858243622937E+00, 7.4096E-04
-2.33573E-07, 4.82209E-03, 1.177316230975E+00, 8.1427E-04, 1.252588068832E+00, 3.42913E-03, 1.433732893550E+00, 6.9208E-04, 2.139817353455E+00, 1.93842E-03, 2.277992968532E+00, 3.03812E-03, 2.481327858471E+00, 2.40274E-03, 2.792842020889E+00, 3.18475E-03, 2.999686616041E+00, 3.28250E-03, 4.703516446102E+00, 1.64516E-03, 5.160836188668E+00, -1.1437E-04, 5.788569855989E+00, 5.35973E-03, 6.476983513684E+00, 2.86706E-03, 6.818252308544E+00, 5.18866E-03, 6.819137411216E+00, 4.79765E-03, 6.858243623562E+00, -3.0987E-04
-2.32948E-07, 4.35777E-03, 1.177316231600E+00, 1.05865E-03, 1.252588069457E+00, 2.30499E-03, 1.433732894175E+00, 3.7439E-04, 2.139817354080E+00, 2.74487E-03, 2.277992969157E+00, 3.96676E-03, 2.481327859096E+00, 2.30499E-03, 2.792842021514E+00, 3.28250E-03, 2.999686616666E+00, 2.42717E-03, 4.703516446727E+00, 2.37830E-03, 5.160836189293E+00, 3.2551E-04, 5.788569856614E+00, 5.35973E-03, 6.476983514309E+00, 4.01564E-03, 6.818252309169E+00, 5.11535E-03, 6.819137411841E+00, 6.26393E-03, 6.858243624187E+00, -8.4751E-04
-2.32323E-07, 3.47801E-03, 1.177316232225E+00, 1.35191E-03, 1.252588070082E+00, 1.18084E-03, 1.433732894800E+00, 9.1202E-04, 2.139817354705E+00, 3.57576E-03, 2.277992969782E+00, 4.82209E-03, 2.481327859721E+00, 2.47605E-03, 2.792842022139E+00, 3.35582E-03, 2.999686617291E+00, 1.49853E-03, 4.703516447352E+00, 2.94037E-03, 5.160836189918E+00, 8.8759E-04, 5.788569857239E+00, 4.84653E-03, 6.476983514934E+00, 5.16422E-03, 6.818252309794E+00, 4.94428E-03, 6.819137412466E+00, 6.77713E-03, 6.858243624812E+00, -8.4751E-04
-2.31698E-07, 2.62268E-03, 1.177316232850E+00, 1.74291E-03, 1.252588070707E+00, 4.7214E-04, 1.433732895425E+00, 2.30499E-03, 2.139817355330E+00, 4.26002E-03, 2.277992970407E+00, 5.43304E-03, 2.481327860346E+00, 2.94037E-03, 2.792842022764E+00, 3.45357E-03, 2.999686617916E+00, 9.8534E-04, 4.703516447977E+00, 3.40469E-03, 5.160836190543E+00, 1.76735E-03, 5.788569857864E+00, 4.06452E-03, 6.476983515559E+00, 6.16618E-03, 6.818252310419E+00, 4.79765E-03, 6.819137413091E+00, 6.43500E-03, 6.858243625437E+00, -1.3881E-04
