Time Tags (Channel 1),Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1,Channel 1
-2.33E-10, -2.6099706E-01, 9.812114685E-03, -2.2341153E-01, 1.0749177282E-02, -2.6977029E-01, 2.7022699862E-02, -2.3824535E-01, 3.4076672215E-02, -3.1940371E-01, 3.8282254509E-02, -2.0857771E-01, 4.1317355147E-02, -2.2905670E-01, 5.9610009700E-02, -3.4122679E-01
-7.6E-11, -2.5376344E-01, 9.812114842E-03, -2.1520039E-01, 1.0749177438E-02, -2.5913978E-01, 2.7022700018E-02, -2.2587976E-01, 3.4076672371E-02, -3.1546921E-01, 3.8282254665E-02, -1.9968231E-01, 4.1317355304E-02, -2.2077224E-01, 5.9610009856E-02, -3.3528838E-01
8.0E-11, -2.4638319E-01, 9.812114998E-03, -2.0706256E-01, 1.0749177595E-02, -2.4877810E-01, 2.7022700175E-02, -2.1366081E-01, 3.4076672527E-02, -3.1026393E-01, 3.8282254821E-02, -1.9088465E-01, 4.1317355460E-02, -2.1265885E-01, 5.9610010013E-02, -3.2817695E-01
2.36E-10, -2.3892961E-01, 9.812115154E-03, -1.9899805E-01, 1.0749177751E-02, -2.3878299E-01, 2.7022700331E-02, -2.0175953E-01, 3.4076672683E-02, -3.0393451E-01, 3.8282254978E-02, -1.8225807E-01, 4.1317355616E-02, -2.0476539E-01, 5.9610010169E-02, -3.2001466E-01
3.92E-10, -2.3145162E-01, 9.812115310E-03, -1.9110459E-01, 1.0749177907E-02, -2.2927664E-01, 2.7022700487E-02, -1.9024926E-01, 3.4076672840E-02, -2.9657868E-01, 3.8282255134E-02, -1.7382698E-01, 4.1317355772E-02, -1.9714077E-01, 5.9610010325E-02, -3.1097263E-01
5.49E-10, -2.2399804E-01, 9.812115467E-03, -1.8340665E-01, 1.0749178063E-02, -2.2025904E-01, 2.7022700643E-02, -1.7922775E-01, 3.4076672996E-02, -2.8831866E-01, 3.8282255290E-02, -1.6564028E-01, 4.1317355929E-02, -1.8976051E-01, 5.9610010481E-02, -3.0117303E-01
7.05E-10, -2.1666667E-01, 9.812115623E-03, -1.7592864E-01, 1.0749178220E-02, -2.1185240E-01, 2.7022700800E-02, -1.6881721E-01, 3.4076673152E-02, -2.7930108E-01, 3.8282255446E-02, -1.5774682E-01, 4.1317356085E-02, -1.8274683E-01, 5.9610010638E-02, -2.9078689E-01
8.61E-10, -2.0945747E-01, 9.812115779E-03, -1.6867058E-01, 1.0749178376E-02, -2.0398338E-01, 2.7022700956E-02, -1.5904203E-01, 3.4076673308E-02, -2.6962367E-01, 3.8282255603E-02, -1.5012220E-01, 4.1317356241E-02, -1.7600195E-01, 5.9610010794E-02, -2.7996090E-01
1.017E-09, -2.0246823E-01, 9.812115935E-03, -1.6173020E-01, 1.0749178532E-02, -1.9679864E-01, 2.7022701112E-02, -1.5002444E-01, 3.4076673465E-02, -2.5950634E-01, 3.8282255759E-02, -1.4291300E-01, 4.1317356397E-02, -1.6962366E-01, 5.9610010950E-02, -2.6896384E-01
1.174E-09, -1.9565006E-01, 9.812116092E-03, -1.5508309E-01, 1.0749178688E-02, -1.9020039E-01, 2.7022701268E-02, -1.4176442E-01, 3.4076673621E-02, -2.4902248E-01, 3.8282255915E-02, -1.3602151E-01, 4.1317356554E-02, -1.6353860E-01, 5.9610011106E-02, -2.5782013E-01
1.330E-09, -1.8912512E-01, 9.812116248E-03, -1.4875367E-01, 1.0749178845E-02, -1.8423754E-01, 2.7022701425E-02, -1.3431086E-01, 3.4076673777E-02, -2.3841642E-01, 3.8282256071E-02, -1.2954545E-01, 4.1317356710E-02, -1.5779570E-01, 5.9610011263E-02, -2.4677420E-01
1.486E-09, -1.8284458E-01, 9.812116404E-03, -1.4271750E-01, 1.0749179001E-02, -1.7883675E-01, 2.7022701581E-02, -1.2761486E-01, 3.4076673933E-02, -2.2768818E-01, 3.8282256228E-02, -1.2341154E-01, 4.1317356866E-02, -1.5229717E-01, 5.9610011419E-02, -2.3589931E-01
1.642E-09, -1.7685728E-01, 9.812116560E-03, -1.3702346E-01, 1.0749179157E-02, -1.7402248E-01, 2.7022701737E-02, -1.2177420E-01, 3.4076674090E-02, -2.1710655E-01, 3.8282256384E-02, -1.1766862E-01, 4.1317357022E-02, -1.4711632E-01, 5.9610011575E-02, -2.2539100E-01
1.799E-09, -1.7113881E-01, 9.812116717E-03, -1.3162267E-01, 1.0749179313E-02, -1.6967253E-01, 2.7022701893E-02, -1.1664223E-01, 3.4076674246E-02, -2.0669599E-01, 3.8282256540E-02, -1.1229227E-01, 4.1317357179E-02, -1.4217986E-01, 5.9610011731E-02, -2.1529815E-01
1.955E-09, -1.6573803E-01, 9.812116873E-03, -1.2653959E-01, 1.0749179470E-02, -1.6581134E-01, 2.7022702050E-02, -1.1231671E-01, 3.4076674402E-02, -1.9667645E-01, 3.8282256696E-02, -1.0730694E-01, 4.1317357335E-02, -1.3746335E-01, 5.9610011888E-02, -2.0579179E-01
2.111E-09, -1.6058162E-01, 9.812117029E-03, -1.2172532E-01, 1.0749179626E-02, -1.6231671E-01, 2.7022702206E-02, -1.0862659E-01, 3.4076674558E-02, -1.8702346E-01, 3.8282256853E-02, -1.0263930E-01, 4.1317357491E-02, -1.3294233E-01, 5.9610012044E-02, -1.9687195E-01
2.267E-09, -1.5569404E-01, 9.812117185E-03, -1.1720430E-01, 1.0749179782E-02, -1.5913978E-01, 2.7022702362E-02, -1.0559629E-01, 3.4076674715E-02, -1.7793255E-01, 3.8282257009E-02, -9.831379E-02, 4.1317357647E-02, -1.2859237E-01, 5.9610012200E-02, -1.8863636E-01
2.424E-09, -1.5105084E-01, 9.812117342E-03, -1.1292766E-01, 1.0749179938E-02, -1.5623167E-01, 2.7022702518E-02, -1.0312805E-01, 3.4076674871E-02, -1.6940372E-01, 3.8282257165E-02, -9.428152E-02, 4.1317357804E-02, -1.2436461E-01, 5.9610012356E-02, -1.8113393E-01
2.580E-09, -1.4662756E-01, 9.812117498E-03, -1.0887097E-01, 1.0749180095E-02, -1.5349463E-01, 2.7022702675E-02, -1.0114858E-01, 3.4076675027E-02, -1.6153470E-01, 3.8282257321E-02, -9.054253E-02, 4.1317357960E-02, -1.2025904E-01, 5.9610012513E-02, -1.7438905E-01
2.736E-09, -1.4239980E-01, 9.812117654E-03, -1.0503421E-01, 1.0749180251E-02, -1.5090421E-01, 2.7022702831E-02, -9.960900E-02, 3.4076675183E-02, -1.5437439E-01, 3.8282257478E-02, -8.707234E-02, 4.1317358116E-02, -1.1625122E-01, 5.9610012669E-02, -1.6840176E-01
2.892E-09, -1.3834311E-01, 9.812117810E-03, -1.0139296E-01, 1.0749180407E-02, -1.4836265E-01, 2.7022702987E-02, -9.838710E-02, 3.4076675340E-02, -1.4794721E-01, 3.8282257634E-02, -8.384653E-02, 4.1317358272E-02, -1.1231671E-01, 5.9610012825E-02, -1.6314760E-01
3.049E-09, -1.3440861E-01, 9.812117967E-03, -9.789834E-02, 1.0749180563E-02, -1.4577223E-01, 2.7022703143E-02, -9.740958E-02, 3.4076675496E-02, -1.4225318E-01, 3.8282257790E-02, -8.079179E-02, 4.1317358429E-02, -1.0840665E-01, 5.9610012981E-02, -1.5860215E-01
3.205E-09, -1.3057184E-01, 9.812118123E-03, -9.455034E-02, 1.0749180720E-02, -1.4313294E-01, 2.7022703300E-02, -9.662756E-02, 3.4076675652E-02, -1.3726784E-01, 3.8282257946E-02, -7.795699E-02, 4.1317358585E-02, -1.0456989E-01, 5.9610013138E-02, -1.5474096E-01
3.361E-09, -1.2675953E-01, 9.812118279E-03, -9.125122E-02, 1.0749180876E-02, -1.4032258E-01, 2.7022703456E-02, -9.586999E-02, 3.4076675808E-02, -1.3299121E-01, 3.8282258103E-02, -7.521994E-02, 4.1317358741E-02, -1.0073314E-01, 5.9610013294E-02, -1.5144184E-01
3.517E-09, -1.2304497E-01, 9.812118435E-03, -8.812317E-02, 1.0749181032E-02, -1.3739003E-01, 2.7022703612E-02, -9.518573E-02, 3.4076675965E-02, -1.2942326E-01, 3.8282258259E-02, -7.267839E-02, 4.1317358897E-02, -9.694526E-02, 5.9610013450E-02, -1.4870480E-01
3.674E-09, -1.1928152E-01, 9.812118592E-03, -8.501955E-02, 1.0749181188E-02, -1.3423754E-01, 2.7022703768E-02, -9.440371E-02, 3.4076676121E-02, -1.2644184E-01, 3.8282258415E-02, -7.021017E-02, 4.1317359054E-02, -9.315738E-02, 5.9610013606E-02, -1.4640762E-01
3.830E-09, -1.1551809E-01, 9.812118748E-03, -8.196481E-02, 1.0749181345E-02, -1.3084066E-01, 2.7022703925E-02, -9.352395E-02, 3.4076676277E-02, -1.2407136E-01, 3.8282258571E-02, -6.786413E-02, 4.1317359210E-02, -8.941837E-02, 5.9610013763E-02, -1.4450146E-01
3.986E-09, -1.1168133E-01, 9.812118904E-03, -7.891007E-02, 1.0749181501E-02, -1.2717497E-01, 2.7022704081E-02, -9.242424E-02, 3.4076676433E-02, -1.2218964E-01, 3.8282258728E-02, -6.551808E-02, 4.1317359366E-02, -8.567937E-02, 5.9610013919E-02, -1.4283969E-01
4.142E-09, -1.0779570E-01, 9.812119060E-03, -7.590421E-02, 1.0749181657E-02, -1.2326491E-01, 2.7022704237E-02, -9.112903E-02, 3.4076676590E-02, -1.2077224E-01, 3.8282258884E-02, -6.326979E-02, 4.1317359522E-02, -8.203813E-02, 5.9610014075E-02, -1.4137341E-01
4.299E-09, -1.0381231E-01, 9.812119217E-03, -7.287390E-02, 1.0749181813E-02, -1.1908602E-01, 2.7022704393E-02, -8.954056E-02, 3.4076676746E-02, -1.1969697E-01, 3.8282259040E-02, -6.102151E-02, 4.1317359679E-02, -7.839687E-02, 5.9610014231E-02, -1.4000489E-01
4.455E-09, -9.973118E-02, 9.812119373E-03, -6.986804E-02, 1.0749181970E-02, -1.1466276E-01, 2.7022704550E-02, -8.770772E-02, 3.4076676902E-02, -1.1891495E-01, 3.8282259196E-02, -5.884653E-02, 4.1317359835E-02, -7.487781E-02, 5.9610014388E-02, -1.3863637E-01
4.611E-09, -9.552786E-02, 9.812119529E-03, -6.681330E-02, 1.0749182126E-02, -1.0997067E-01, 2.7022704706E-02, -8.550831E-02, 3.4076677058E-02, -1.1832844E-01, 3.8282259353E-02, -5.662268E-02, 4.1317359991E-02, -7.138319E-02, 5.9610014544E-02, -1.3717009E-01
4.767E-09, -9.122679E-02, 9.812119685E-03, -6.373411E-02, 1.0749182282E-02, -1.0510752E-01, 2.7022704862E-02, -8.301564E-02, 3.4076677215E-02, -1.1783969E-01, 3.8282259509E-02, -5.442327E-02, 4.1317360147E-02, -6.803519E-02, 5.9610014700E-02, -1.3553275E-01
4.924E-09, -8.680352E-02, 9.812119842E-03, -6.065494E-02, 1.0749182438E-02, -1.0002444E-01, 2.7022705018E-02, -8.018084E-02, 3.4076677371E-02, -1.1739980E-01, 3.8282259665E-02, -5.217497E-02, 4.1317360304E-02, -6.480938E-02, 5.9610014856E-02, -1.3365103E-01
5.080E-09, -8.230694E-02, 9.812119998E-03, -5.755132E-02, 1.0749182595E-02, -9.479472E-02, 2.7022705175E-02, -7.707722E-02, 3.4076677527E-02, -1.1691105E-01, 3.8282259821E-02, -4.995112E-02, 4.1317360460E-02, -6.170577E-02, 5.9610015013E-02, -1.3150048E-01
5.236E-09, -7.768817E-02, 9.812120154E-03, -5.442327E-02, 1.0749182751E-02, -8.946725E-02, 2.7022705331E-02, -7.365591E-02, 3.4076677683E-02, -1.1630010E-01, 3.8282259978E-02, -4.770283E-02, 4.1317360616E-02, -5.877322E-02, 5.9610015169E-02, -1.2898338E-01
5.392E-09, -7.302053E-02, 9.812120310E-03, -5.131965E-02, 1.0749182907E-02, -8.409091E-02, 2.7022705487E-02, -6.999023E-02, 3.4076677840E-02, -1.1554252E-01, 3.8282260134E-02, -4.545455E-02, 4.1317360772E-02, -5.601173E-02, 5.9610015325E-02, -1.2607527E-01
5.549E-09, -6.830401E-02, 9.812120467E-03, -4.821603E-02, 1.0749183063E-02, -7.869013E-02, 2.7022705643E-02, -6.610459E-02, 3.4076677996E-02, -1.1451613E-01, 3.8282260290E-02, -4.318182E-02, 4.1317360929E-02, -5.342131E-02, 5.9610015481E-02, -1.2275171E-01
5.705E-09, -6.356305E-02, 9.812120623E-03, -4.511242E-02, 1.0749183220E-02, -7.333822E-02, 2.7022705800E-02, -6.202346E-02, 3.4076678152E-02, -1.1324535E-01, 3.8282260446E-02, -4.093353E-02, 4.1317361085E-02, -5.102639E-02, 5.9610015638E-02, -1.1903714E-01
5.861E-09, -5.877322E-02, 9.812120779E-03, -4.200880E-02, 1.0749183376E-02, -6.803519E-02, 2.7022705956E-02, -5.779570E-02, 3.4076678308E-02, -1.1158358E-01, 3.8282260603E-02, -3.861193E-02, 4.1317361241E-02, -4.880254E-02, 5.9610015794E-02, -1.1480939E-01
6.017E-09, -5.408113E-02, 9.812120935E-03, -3.900293E-02, 1.0749183532E-02, -6.292766E-02, 2.7022706112E-02, -5.349462E-02, 3.4076678465E-02, -1.0962854E-01, 3.8282260759E-02, -3.636364E-02, 4.1317361397E-02, -4.682307E-02, 5.9610015950E-02, -1.1023949E-01
6.174E-09, -4.941349E-02, 9.812121092E-03, -3.602150E-02, 1.0749183688E-02, -5.794233E-02, 2.7022706268E-02, -4.914467E-02, 3.4076678621E-02, -1.0725807E-01, 3.8282260915E-02, -3.409091E-02, 4.1317361554E-02, -4.501466E-02, 5.9610016106E-02, -1.0525415E-01
6.330E-09, -4.484360E-02, 9.812121248E-03, -3.313783E-02, 1.0749183845E-02, -5.322581E-02, 2.7022706425E-02, -4.481916E-02, 3.4076678777E-02, -1.0454545E-01, 3.8282261071E-02, -3.189149E-02, 4.1317361710E-02, -4.345063E-02, 5.9610016263E-02, -9.992669E-02
6.486E-09, -4.037146E-02, 9.812121404E-03, -3.030303E-02, 1.0749184001E-02, -4.872923E-02, 2.7022706581E-02, -4.051808E-02, 3.4076678933E-02, -1.0139296E-01, 3.8282261228E-02, -2.964321E-02, 4.1317361866E-02, -4.200880E-02, 5.9610016419E-02, -9.423265E-02
6.642E-09, -3.611926E-02, 9.812121560E-03, -2.761486E-02, 1.0749184157E-02, -4.455034E-02, 2.7022706737E-02, -3.638807E-02, 3.4076679090E-02, -9.792278E-02, 3.8282261384E-02, -2.751711E-02, 4.1317362022E-02, -4.081134E-02, 5.9610016575E-02, -8.831867E-02
6.799E-09, -3.198925E-02, 9.812121717E-03, -2.500000E-02, 1.0749184313E-02, -4.066471E-02, 2.7022706893E-02, -3.238025E-02, 3.4076679246E-02, -9.406158E-02, 3.8282261540E-02, -2.539101E-02, 4.1317362179E-02, -3.973607E-02, 5.9610016731E-02, -8.216032E-02
6.955E-09, -2.812805E-02, 9.812121873E-03, -2.255621E-02, 1.0749184470E-02, -3.717009E-02, 2.7022707050E-02, -2.859238E-02, 3.4076679402E-02, -8.993158E-02, 3.8282261696E-02, -2.336266E-02, 4.1317362335E-02, -3.885631E-02, 5.9610016888E-02, -7.590421E-02
7.111E-09, -2.446237E-02, 9.812122029E-03, -2.021017E-02, 1.0749184626E-02, -3.399316E-02, 2.7022707206E-02, -2.500000E-02, 3.4076679558E-02, -8.548387E-02, 3.8282261853E-02, -2.138319E-02, 4.1317362491E-02, -3.804985E-02, 5.9610017044E-02, -6.955034E-02
7.267E-09, -2.108993E-02, 9.812122185E-03, -1.805963E-02, 1.0749184782E-02, -3.120723E-02, 2.7022707362E-02, -2.172532E-02, 3.4076679715E-02, -8.081622E-02, 3.8282262009E-02, -1.952590E-02, 4.1317362647E-02, -3.741447E-02, 5.9610017200E-02, -6.319648E-02
7.424E-09, -1.798631E-02, 9.812122342E-03, -1.605572E-02, 1.0749184938E-02, -2.878788E-02, 2.7022707518E-02, -1.871945E-02, 3.4076679871E-02, -7.592864E-02, 3.8282262165E-02, -1.774194E-02, 4.1317362804E-02, -3.682796E-02, 5.9610017356E-02, -5.691594E-02
7.580E-09, -1.520039E-02, 9.812122498E-03, -1.422287E-02, 1.0749185095E-02, -2.673509E-02, 2.7022707675E-02, -1.605572E-02, 3.4076680027E-02, -7.091887E-02, 3.8282262321E-02, -1.605572E-02, 4.1317362960E-02, -3.631476E-02, 5.9610017513E-02, -5.078201E-02
7.736E-09, -1.270772E-02, 9.812122654E-03, -1.256109E-02, 1.0749185251E-02, -2.502444E-02, 2.7022707831E-02, -1.370968E-02, 3.4076680183E-02, -6.583577E-02, 3.8282262478E-02, -1.449169E-02, 4.1317363116E-02, -3.587488E-02, 5.9610017669E-02, -4.486803E-02
7.892E-09, -1.055718E-02, 9.812122810E-03, -1.109482E-02, 1.0749185407E-02, -2.365591E-02, 2.7022707987E-02, -1.173021E-02, 3.4076680340E-02, -6.070381E-02, 3.8282262634E-02, -1.304985E-02, 4.1317363272E-02, -3.543499E-02, 5.9610017825E-02, -3.924731E-02
8.049E-09, -8.69990E-03, 9.812122967E-03, -9.77517E-03, 1.0749185563E-02, -2.260508E-02, 2.7022708143E-02, -1.006843E-02, 3.4076680496E-02, -5.562072E-02, 3.8282262790E-02, -1.173021E-02, 4.1317363429E-02, -3.499511E-02, 5.9610017981E-02, -3.391984E-02
8.205E-09, -7.18475E-03, 9.812123123E-03, -8.67546E-03, 1.0749185720E-02, -2.187194E-02, 2.7022708300E-02, -8.74878E-03, 3.4076680652E-02, -5.063539E-02, 3.8282262946E-02, -1.058162E-02, 4.1317363585E-02, -3.453079E-02, 5.9610018138E-02, -2.903226E-02
8.361E-09, -5.93842E-03, 9.812123279E-03, -7.67351E-03, 1.0749185876E-02, -2.133431E-02, 2.7022708456E-02, -7.72239E-03, 3.4076680808E-02, -4.574780E-02, 3.8282263103E-02, -9.48192E-03, 4.1317363741E-02, -3.399316E-02, 5.9610018294E-02, -2.451124E-02
8.517E-09, -5.03421E-03, 9.812123435E-03, -6.89150E-03, 1.0749186032E-02, -2.106549E-02, 2.7022708612E-02, -7.03812E-03, 3.4076680965E-02, -4.112903E-02, 3.8282263259E-02, -8.60215E-03, 4.1317363897E-02, -3.345552E-02, 5.9610018450E-02, -2.052786E-02
8.674E-09, -4.37439E-03, 9.812123592E-03, -6.23167E-03, 1.0749186188E-02, -2.094330E-02, 2.7022708768E-02, -6.59824E-03, 3.4076681121E-02, -3.670577E-02, 3.8282263415E-02, -7.79570E-03, 4.1317364054E-02, -3.279570E-02, 5.9610018606E-02, -1.700880E-02
8.830E-09, -4.00782E-03, 9.812123748E-03, -5.74291E-03, 1.0749186345E-02, -2.101662E-02, 2.7022708925E-02, -6.45161E-03, 3.4076681277E-02, -3.260019E-02, 3.8282263571E-02, -7.18475E-03, 4.1317364210E-02, -3.206256E-02, 5.9610018763E-02, -1.405181E-02
8.986E-09, -3.83675E-03, 9.812123904E-03, -5.35191E-03, 1.0749186501E-02, -2.111437E-02, 2.7022709081E-02, -6.47605E-03, 3.4076681433E-02, -2.876344E-02, 3.8282263728E-02, -6.64712E-03, 4.1317364366E-02, -3.118280E-02, 5.9610018919E-02, -1.158358E-02
9.142E-09, -3.93451E-03, 9.812124060E-03, -5.10753E-03, 1.0749186657E-02, -2.135875E-02, 2.7022709237E-02, -6.74487E-03, 3.4076681590E-02, -2.534213E-02, 3.8282263884E-02, -6.25611E-03, 4.1317364522E-02, -3.025415E-02, 5.9610019075E-02, -9.70186E-03
9.299E-09, -4.17889E-03, 9.812124217E-03, -4.93646E-03, 1.0749186813E-02, -2.155425E-02, 2.7022709393E-02, -7.13588E-03, 3.4076681746E-02, -2.226295E-02, 3.8282264040E-02, -5.98729E-03, 4.1317364679E-02, -2.917889E-02, 5.9610019231E-02, -8.30890E-03
9.455E-09, -4.59433E-03, 9.812124373E-03, -4.86315E-03, 1.0749186970E-02, -2.179863E-02, 2.7022709550E-02, -7.67351E-03, 3.4076681902E-02, -1.962366E-02, 3.8282264196E-02, -5.84066E-03, 4.1317364835E-02, -2.803030E-02, 5.9610019388E-02, -7.47801E-03
9.611E-09, -5.10753E-03, 9.812124529E-03, -4.83871E-03, 1.0749187126E-02, -2.194526E-02, 2.7022709706E-02, -8.23558E-03, 3.4076682058E-02, -1.735093E-02, 3.8282264353E-02, -5.76735E-03, 4.1317364991E-02, -2.673509E-02, 5.9610019544E-02, -7.08700E-03
9.767E-09, -5.74291E-03, 9.812124685E-03, -4.86315E-03, 1.0749187282E-02, -2.201857E-02, 2.7022709862E-02, -8.89541E-03, 3.4076682215E-02, -1.551808E-02, 3.8282264509E-02, -5.81623E-03, 4.1317365147E-02, -2.536657E-02, 5.9610019700E-02, -7.20919E-03
9.924E-09, -6.40274E-03, 9.812124842E-03, -4.91202E-03, 1.0749187438E-02, -2.199413E-02, 2.7022710018E-02, -9.53079E-03, 3.4076682371E-02, -1.407625E-02, 3.8282264665E-02, -5.91398E-03, 4.1317365304E-02, -2.387585E-02, 5.9610019856E-02, -7.72239E-03
1.0080E-08, -7.11144E-03, 9.812124998E-03, -4.98534E-03, 1.0749187595E-02, -2.182307E-02, 2.7022710175E-02, -1.016618E-02, 3.4076682527E-02, -1.302542E-02, 3.8282264821E-02, -6.10948E-03, 4.1317365460E-02, -2.233627E-02, 5.9610020013E-02, -8.65103E-03
1.0236E-08, -7.84457E-03, 9.812125154E-03, -5.05865E-03, 1.0749187751E-02, -2.150538E-02, 2.7022710331E-02, -1.072825E-02, 3.4076682683E-02, -1.239003E-02, 3.8282264978E-02, -6.35386E-03, 4.1317365616E-02, -2.072336E-02, 5.9610020169E-02, -9.89736E-03
1.0392E-08, -8.52884E-03, 9.812125310E-03, -5.10753E-03, 1.0749187907E-02, -2.101662E-02, 2.7022710487E-02, -1.124145E-02, 3.4076682840E-02, -1.212121E-02, 3.8282265134E-02, -6.62268E-03, 4.1317365772E-02, -1.906158E-02, 5.9610020325E-02, -1.146139E-02
1.0549E-08, -9.16422E-03, 9.812125467E-03, -5.10753E-03, 1.0749188063E-02, -2.035679E-02, 2.7022710643E-02, -1.163245E-02, 3.4076682996E-02, -1.214565E-02, 3.8282265290E-02, -6.91593E-03, 4.1317365929E-02, -1.737537E-02, 5.9610020481E-02, -1.324536E-02
1.0705E-08, -9.72630E-03, 9.812125623E-03, -5.10753E-03, 1.0749188220E-02, -1.950147E-02, 2.7022710800E-02, -1.192571E-02, 3.4076683152E-02, -1.251222E-02, 3.8282265446E-02, -7.25806E-03, 4.1317366085E-02, -1.568915E-02, 5.9610020638E-02, -1.520039E-02
1.0861E-08, -1.016618E-02, 9.812125779E-03, -4.98534E-03, 1.0749188376E-02, -1.845063E-02, 2.7022710956E-02, -1.204790E-02, 3.4076683308E-02, -1.309873E-02, 3.8282265603E-02, -7.52688E-03, 4.1317366241E-02, -1.395406E-02, 5.9610020794E-02, -1.727762E-02
1.1017E-08, -1.053275E-02, 9.812125935E-03, -4.86315E-03, 1.0749188532E-02, -1.725318E-02, 2.7022711112E-02, -1.207234E-02, 3.4076683465E-02, -1.395406E-02, 3.8282265759E-02, -7.84457E-03, 4.1317366397E-02, -1.231672E-02, 5.9610020950E-02, -1.945259E-02
1.1174E-08, -1.075269E-02, 9.812126092E-03, -4.64321E-03, 1.0749188688E-02, -1.588465E-02, 2.7022711268E-02, -1.192571E-02, 3.4076683621E-02, -1.498045E-02, 3.8282265915E-02, -8.08895E-03, 4.1317366554E-02, -1.067937E-02, 5.9610021106E-02, -2.162757E-02
1.1330E-08, -1.087488E-02, 9.812126248E-03, -4.34995E-03, 1.0749188845E-02, -1.439394E-02, 2.7022711425E-02, -1.168133E-02, 3.4076683777E-02, -1.615347E-02, 3.8282266071E-02, -8.33333E-03, 4.1317366710E-02, -9.16422E-03, 5.9610021263E-02, -2.377810E-02
1.1486E-08, -1.082600E-02, 9.812126404E-03, -3.98338E-03, 1.0749189001E-02, -1.273216E-02, 2.7022711581E-02, -1.124145E-02, 3.4076683933E-02, -1.739980E-02, 3.8282266228E-02, -8.50440E-03, 4.1317366866E-02, -7.67351E-03, 5.9610021419E-02, -2.583089E-02
1.1642E-08, -1.067937E-02, 9.812126560E-03, -3.56794E-03, 1.0749189157E-02, -1.099707E-02, 2.7022711737E-02, -1.070381E-02, 3.4076684090E-02, -1.874389E-02, 3.8282266384E-02, -8.62659E-03, 4.1317367022E-02, -6.32942E-03, 5.9610021575E-02, -2.778592E-02
1.1799E-08, -1.038612E-02, 9.812126717E-03, -3.05474E-03, 1.0749189313E-02, -9.18866E-03, 2.7022711893E-02, -1.004399E-02, 3.4076684246E-02, -2.006354E-02, 3.8282266540E-02, -8.65103E-03, 4.1317367179E-02, -5.10753E-03, 5.9610021731E-02, -2.954545E-02
1.1955E-08, -9.99511E-03, 9.812126873E-03, -2.51711E-03, 1.0749189470E-02, -7.35582E-03, 2.7022712050E-02, -9.31085E-03, 3.4076684402E-02, -2.140762E-02, 3.8282266696E-02, -8.67546E-03, 4.1317367335E-02, -4.03226E-03, 5.9610021888E-02, -3.115836E-02
1.2111E-08, -9.43304E-03, 9.812127029E-03, -1.88172E-03, 1.0749189626E-02, -5.44966E-03, 2.7022712206E-02, -8.43109E-03, 3.4076684558E-02, -2.265396E-02, 3.8282266853E-02, -8.55327E-03, 4.1317367491E-02, -3.05474E-03, 5.9610022044E-02, -3.250244E-02
1.2267E-08, -8.82209E-03, 9.812127185E-03, -1.22190E-03, 1.0749189782E-02, -3.61681E-03, 2.7022712362E-02, -7.52688E-03, 3.4076684715E-02, -2.382698E-02, 3.8282267009E-02, -8.38221E-03, 4.1317367647E-02, -2.27273E-03, 5.9610022200E-02, -3.362659E-02
1.2424E-08, -8.08895E-03, 9.812127342E-03, -5.3763E-04, 1.0749189938E-02, -1.80841E-03, 2.7022712518E-02, -6.57380E-03, 3.4076684871E-02, -2.485337E-02, 3.8282267165E-02, -8.11339E-03, 4.1317367804E-02, -1.61290E-03, 5.9610022356E-02, -3.445748E-02
1.2580E-08, -7.30694E-03, 9.812127498E-03, 1.7107E-04, 1.0749190095E-02, -7.331E-05, 2.7022712675E-02, -5.62072E-03, 3.4076685027E-02, -2.575758E-02, 3.8282267321E-02, -7.77126E-03, 4.1317367960E-02, -1.14858E-03, 5.9610022513E-02, -3.501955E-02
1.2736E-08, -6.50049E-03, 9.812127654E-03, 8.7977E-04, 1.0749190251E-02, 1.53959E-03, 2.7022712831E-02, -4.64321E-03, 3.4076685183E-02, -2.649071E-02, 3.8282267478E-02, -7.38025E-03, 4.1317368116E-02, -8.3089E-04, 5.9610022669E-02, -3.528837E-02
1.2892E-08, -5.64516E-03, 9.812127810E-03, 1.58847E-03, 1.0749190407E-02, 3.03030E-03, 2.7022712987E-02, -3.71456E-03, 3.4076685340E-02, -2.702835E-02, 3.8282267634E-02, -6.91593E-03, 4.1317368272E-02, -6.8426E-04, 5.9610022825E-02, -3.528837E-02
1.3049E-08, -4.76540E-03, 9.812127967E-03, 2.27273E-03, 1.0749190563E-02, 4.34995E-03, 2.7022713143E-02, -2.83480E-03, 3.4076685496E-02, -2.737048E-02, 3.8282267790E-02, -6.40274E-03, 4.1317368429E-02, -6.8426E-04, 5.9610022981E-02, -3.499511E-02
1.3205E-08, -3.93451E-03, 9.812128123E-03, 2.90811E-03, 1.0749190720E-02, 5.47410E-03, 2.7022713300E-02, -2.02835E-03, 3.4076685652E-02, -2.751711E-02, 3.8282267946E-02, -5.84066E-03, 4.1317368585E-02, -8.5533E-04, 5.9610023138E-02, -3.445748E-02
1.3361E-08, -3.05474E-03, 9.812128279E-03, 3.54350E-03, 1.0749190876E-02, 6.45161E-03, 2.7022713456E-02, -1.24633E-03, 3.4076685808E-02, -2.739492E-02, 3.8282268103E-02, -5.18084E-03, 4.1317368741E-02, -1.09971E-03, 5.9610023294E-02, -3.357771E-02
